"X.1","X","date_time_samp","site","plot_num","treatment","exclosure","paired","longitude","latitude","man_long","man_lat","barcode","siteX","treatmentX","exclosureX","pairedX","plot","cluster","clusterBC","plotBC","factorial","Date","hour","minute","time","season","notes_cluster","number","year","CT1","CT2","CT3","CT4","Ct_detects","positive","cluster_pair","Library_Name","Acetobacteraceae_bacterium","Acidobacteria_bacterium","Actinoallomurus_sp.","Actinobacteria_bacterium","actinobacterium_CPCC100076","actinobacterium_WWH12","Actinocatenispora_thailandica","Actinocorallia_longicatena","Actinokineospora_fastidiosa","Actinomadura_hibisca","Actinomadura_scrupuli","Actinophytocola_sp.","Actinorhabdospora_filicis","Adhaeribacter_aerolatus","Adhaeribacter_aerophilus","Adhaeribacter_sp.","Adhaeribacter_terreus","Agaricicola_taiwanensis","Aggregicoccus_edonensis","agricultural_soil","Agromyces_cerinus","Agromyces_fucosus","Agromyces_neolithicus","Agromyces_ramosus","Agromyces_terreus","Alcaligenaceae_bacterium","Algoriphagus_sp.","Allocatelliglobosispora_scoriae","Alsobacter_metallidurans","Amia_calva","Amycolatopsis_nigrescens","Amycolatopsis_saalfeldensis","Amycolatopsis_sp.","Amycolatopsis_xylanica","Anaeromyxobacter_dehalogenans","Antricoccus_suffuscus","Aquabacterium_citratiphilum","Aquihabitans_daechungensis","Aquimonas_sp.","Arenimicrobium_luteum","Asticcacaulis_biprosthecium","Athetis_lepigone","Aurantisolimonas_haloimpatiens","Auraticoccus_monumenti","Aureimonas_sp.","Azohydromonas_australica","Bacillaria_paxillifer","Bacillus_alkalitelluris","Bacillus_badius","Bacillus_deserti","Bacillus_endophyticus","Bacillus_foraminis","Bacillus_funiculus","Bacillus_herbersteinensis","Bacillus_lentus","Bacillus_mannanilyticus","Bacillus_murimartini","Bacillus_nealsonii","Bacillus_niabensis","bacterium","bacterium_8RO2","bacterium_Ellin506","bacterium_Ellin507","bacterium_Ellin510","bacterium_Ellin511","bacterium_Ellin5290","bacterium_Ellin6515","bacterium_Ellin6517","bacterium_Ellin6519","bacterium_Ellin6537","bacterium_Ellin6543","bacterium_endosymbiont","bacterium_enrichment","bacterium_QTYC46b","bacterium_ZSGR24","Bacteroidetes_bacterium","Bdellovibrio_exovorus","Bdellovibrio_sp.","Bdellovibrionales_bacterium","Beijerinckia_sp.","Belnapia_sp.","Blastococcus_sp.","Blattella_germanica","Brachybacterium_tyrofermentans","Brevitalea_aridisoli","Burkholderiales_bacterium","Caedimonas_varicaedens","Campylobacter_upsaliensis","candidate_division","Candidatus_Adlerbacteria","Candidatus_Saccharibacteria","Candidatus_Tremblaya","Candidatus_Yanofskybacteria","Catellatospora_sp.","Catelliglobosispora_koreensis","Cellvibrio_diazotrophicus","cf._Chryseobacterium","Chitinophaga_japonensis","Chitinophaga_polysaccharea","Chitinophaga_rupis","Chlamydomonas_reinhardtii","Chloroflexi_bacterium","Chryseobacterium_aahli","Chryseobacterium_soldanellicola","Chryseolinea_flava","Clostridium_botulinum","Clostridium_tetani","Colobanthus_quitensis","compost_metagenome","Conexibacter_sp.","Conexibacter_stalactiti","Coptotermes_gestroi","Corynebacterium_mastitidis","Coxiellaceae_bacterium","Cupriavidus_respiraculi","Cyanobacteria/Melainabacteria_group","Cytophaga_aurantiaca","Cytophaga_sp.","Cytophagaceae_bacterium","Deinococcus_aquatilis","Deinococcus_humi","Deinococcus_puniceus","Deinococcus_sp.","delta_proteobacterium","Desemzia_incerta","Desertimonas_flava","Devosia_glacialis","Dyadobacter_fermentans","Dyadobacter_sediminis","Edaphobaculum_flavum","Edaphochlorella_mirabilis","Embleya_scabrispora","endosymbiont_of","Epipyxis_sp.","Erodium_rupestre","Erwinia","Ettlia_pseudoalveolaris","Fibrella_sp.","Flaviaesturariibacter_sp.","Flaviaesturariibacter_terrae","Flavisolibacter_rigui","Flavisolibacter_sp.","Flavobacteriaceae_bacterium","Flavobacterium_caeni","Flavobacterium_hauense","Flavobacterium_noncentrifugens","Flavobacterium_qiangtangense","Flavobacterium_rivuli","Flavobacterium_soli","Flavonifractor_plautii","Frankiales_bacterium","Gaiella_sp.","Galloisiana_yuasai","Gemmata_sp.","Gemmatimonadetes_bacterium","Gemmatimonas_sp.","Gemmatirosa_kalamazoonesis","Geobacter_sp.","Geodermatophilus_sabuli","Georgenia_sp.","Glycomyces_algeriensis","Glycomyces_harbinensis","Glycomyces_sp.","Graminella_nigrifrons","Gryllus_firmus","gut_metagenome","Haematococcus_lacustris","Herbaspirillum_sp.","Hevea_brasiliensis","human_gut","Hyaloperonospora_arabidopsidis","Hydrogenophaga_intermedia","hydrothermal_vent","Hymenobacter_algoricola","Hymenobacter_cavernae","Hymenobacter_elongatus","Hymenobacter_gelipurpurascens","Hymenobacter_kanuolensis","Hymenobacter_koreensis","Hymenobacter_norwichensis","Hymenobacter_qilianensis","Hymenobacter_rivuli","Hymenobacter_roseosalivarius","Hymenobacter_saemangeumensis","Hymenobacter_sp.","Hymenobacter_terrenus","Hymenobacter_tibetensis","Hyphomicrobium_denitrificans","Jahnella_thaxteri","Jatrophihabitans_sp.","Juncus_effusus","Kineococcus_xinjiangensis","Kofleria_flava","Kribbella_sp.","Labedaea_rhizosphaerae","Lactobacillus_fermentum","Lactobacillus_sakei","Lactococcus_garvieae","Larkinella_knui","Legionella_gresilensis","Longimicrobium_terrae","Luteibacter_sp.","Luteimonas_mephitis","Luteitalea_pratensis","Luteolibacter_luojiensis","Luteolibacter_sp.","Lysobacter_antibioticus","Lysobacter_capsici","Lysobacter_erysipheiresistens","Lysobacter_fragariae","marine_metagenome","Marmoricola_sp.","Massilia_dura","Massilia_plicata","Metabacterium_polyspora","metagenome","Methanobrevibacter_sp.","Methylobacterium_oxalidis","Methylobacterium_soli","Methylobacterium_sp.","microbial_mat","Microcoleus_sp.","Microlunatus_cavernae","Microlunatus_endophyticus","Microlunatus_parietis","Mucilaginibacter_auburnensis","Mucilaginibacter_calamicampi","Mucilaginibacter_galii","Mycolicibacterium_goodii","Myrmecia_israeliensis","myxobacterium_AT1-01","Myxococcales_bacterium","Nakamurella_lactea","Nakamurella_silvestris","Nakamurella_sp.","Nannocystis_exedens","Neocystis_brevis","Neorhizobium_galegae","Niastella_sp.","Nitrolancea_hollandica","Nocardia_alba","Nocardia_jejuensis","Nocardia_ninae","Nocardia_vermiculata","Nocardioides_caricicola","Nocardioides_dilutus","Nocardioides_exalbidus","Nocardioides_ganghwensis","Nocardioides_halotolerans","Nocardioides_hwasunensis","Nocardioides_islandensis","Nocardioides_litorisoli","Nocardioides_panzhihuensis","Nocardioides_tritolerans","Nordella_oligomobilis","Oceanobacillus_caeni","Oceanobacillus_chironomi","Oceanobacillus_indicireducens","Ohtaekwangia_koreensis","Oligoflexus_tunisiensis","Olivibacter_soli","Opitutae_bacterium","Oryza_longistaminata","Paenibacillus_agarexedens","Paenibacillus_alginolyticus","Paenibacillus_apiarius","Paenibacillus_baekrokdamisoli","Paenibacillus_daejeonensis","Paenibacillus_edaphicus","Paenibacillus_ehimensis","Paenibacillus_harenae","Paenibacillus_lautus","Paenibacillus_lentimorbus","Paenibacillus_methanolicus","Paenibacillus_mucilaginosus","Paenibacillus_pectinilyticus","Paenibacillus_periandrae","Paenibacillus_populi","Paenibacillus_sepulcri","Paenibacillus_thermoaerophilus","Panacibacter_sp.","Paraburkholderia_graminis","Paracraurococcus_sp.","Parahymenobacter_deserti","Parapedobacter_pyrenivorans","Pararhizobium_herbae","Parviterribacter_kavangonensis","Parviterribacter_multiflagellatus","Patulibacter_americanus","Patulibacter_ginsengiterrae","Patulibacter_minatonensis","Paucisalibacillus_globulus","Pedobacter_agri","Pedobacter_antarcticus","Pedobacter_bauzanensis","Pedobacter_borealis","Pedobacter_boryungensis","Pedobacter_caeni","Pedobacter_composti","Pedobacter_glucosidilyticus","Pedobacter_jejuensis","Pedobacter_koreensis","Pedobacter_luteus","Pedobacter_panaciterrae","Pedobacter_sp.","Peredibacter_starrii","Persicaria_minor","Phaselicystis_flava","Pilimelia_columellifera","Planctomycetales_bacterium","planctomycete_WY69","Planomicrobium_glaciei","Plasticicumulans_acidivorans","Pleurastrum_terricola","Pontibacter_populi","Pontibacter_sp.","Porphyrobacter_mercurialis","poultry_manure","Povalibacter_sp.","Pseudomonas_lutea","Pseudomonas_sp.","Pseudomonas_xanthomarina","Pseudomuriella_schumacherensis","Pseudonocardia_khuvsgulensis","Pseudonocardia_spinosispora","Pseudorhodoplanes_sinuspersici","Psychroglaciecola_arctica","Quadrisphaera_granulorum","Rhodococcus_corynebacterioides","Rhodococcus_hoagii","Rhodococcus_sp.","Rhodocytophaga_aerolata","Roseisolibacter_agri","Roseomonas_aerilata","Roseomonas_deserti","Roseomonas_frigidaquae","Roseomonas_ludipueritiae","Roseomonas_sp.","Rubrobacterineae_bacterium","Rufibacter_immobilis","Rufibacter_tibetensis","Saccharibacillus_deserti","Saccharomonospora_azurea","Sandaracinus_amylolyticus","Sanguibacter_sp.","Sediminibacterium_sp.","Segetibacter_aerophilus","Segetibacter_koreensis","Seinonella_peptonophila","Shimazuella_sp.","Siccationidurans_arizonensis","Siccirubricoccus_deserti","Singulisphaera_sp.","Solirubrobacter_taibaiensis","Solirubrobacterales_bacterium","Sorangiineae_bacterium","Sorangium_cellulosum","Sphingobacterium_shayense","Sphingobacterium_sp.","Sphingomonas_azotofornans","Sphingomonas_crusticola","Sphingomonas_soli","Spirosoma_radiotolerans","Spirosoma_rigui","Sporichthya_polymorpha","Sporosarcina_pasteurii","Spumella-like_flagellate","Stackebrandtia_cavernae","Stackebrandtia_endophytica","Stackebrandtia_nassauensis","Staphylococcus_succinus","Stenotrophobacter_namibiensis","Stenotrophomonas_chelatiphaga","Stenotrophomonas_rhizophila","Steroidobacter_agariperforans","Streptomyces_armeniacus","Streptomyces_sedi","Streptomyces_specialis","Taibaiella_sp.","Thymallus_thymallus","Tissierella_sp.","Trichocoleus_desertorum","Tumebacillus_avium","Tumebacillus_ginsengisoli","Tumebacillus_permanentifrigoris","Umezawaea_sp.","uncultivated_soil","uncultured_[Caedibacter]","uncultured_Acanthamoeba","uncultured_Acetobacteraceae","uncultured_Acidimicrobiales","uncultured_Acidimicrobiia","uncultured_Acidobacteria","uncultured_Acidobacteriaceae","uncultured_Acidobacteriales","uncultured_Acidobacterium","uncultured_actinobacterium","uncultured_Actinomycetales","uncultured_Adhaeribacter","uncultured_Alphaproteobacteria","uncultured_anaerobic","uncultured_Anaerolineaceae","uncultured_Anaerolineae","uncultured_Anaerolineales","uncultured_Aquicella","uncultured_archaeon","uncultured_Armatimonadetes","uncultured_Azospirillum","uncultured_bacterium","uncultured_Bacteroidales","uncultured_Bacteroidetes","uncultured_beta","uncultured_Bradyrhizobiaceae","uncultured_Burkholderiaceae","uncultured_Burkholderiales","uncultured_Byssovorax","uncultured_Caldilinea","uncultured_Caldilineaceae","uncultured_Caldilineales","uncultured_candidate","uncultured_Candidatus","uncultured_Catenuloplanes","uncultured_Caulobacter","uncultured_Caulobacteraceae","uncultured_Chitinophaga","uncultured_Chitinophagaceae","uncultured_Chlorobiales","uncultured_Chloroflexaceae","uncultured_Chloroflexi","uncultured_Chloroflexia","uncultured_Chloroflexus","uncultured_Chondromyces","uncultured_Chroococcidiopsis","uncultured_Clostridiaceae","uncultured_Clostridiales","uncultured_Clostridium","uncultured_Comamonadaceae","uncultured_compost","uncultured_Conexibacter","uncultured_Conexibacteraceae","uncultured_Crater","uncultured_Craurococcus","uncultured_Cupriavidus","uncultured_cyanobacterium","uncultured_Cyclobacteriaceae","uncultured_Cytophagia","uncultured_deep-sea","uncultured_Deferribacteres","uncultured_Dehalococcoidia","uncultured_Deinococci","uncultured_delta","uncultured_Desulfocaldus","uncultured_Desulfovirga","uncultured_Desulfuromonadales","uncultured_Dokdonella","uncultured_endolithic","uncultured_Eubacteriaceae","uncultured_eubacterium","uncultured_euryarchaeote","uncultured_Ferrimicrobium","uncultured_Ferruginibacter","uncultured_Firmicutes","uncultured_Flavisolibacter","uncultured_Flavobacterium","uncultured_Flexibacter","uncultured_Flexibacteraceae","uncultured_forest","uncultured_gamma","uncultured_Gemmatimonadaceae","uncultured_Gemmatimonadales","uncultured_Gemmatimonadetes","uncultured_Gemmatimonas","uncultured_Geothrix","uncultured_Green","uncultured_Haliscomenobacter","uncultured_haloarchaeon","uncultured_Holophaga","uncultured_Holophagae","uncultured_Hyalangium","uncultured_Hymenobacter","uncultured_Hyphomicrobium","uncultured_Iamia","uncultured_Iamiaceae","uncultured_Isosphaera","uncultured_Kofleriaceae","uncultured_Kouleothrix","uncultured_Lachnospiraceae","uncultured_Lysobacter","uncultured_marine","uncultured_Methylobacteriaceae","uncultured_Methylophilaceae","uncultured_Micromonospora","uncultured_microorganism","uncultured_Mollicutes","uncultured_Myxococcales","uncultured_Nannocystineae","uncultured_Niastella","uncultured_Nitriliruptor","uncultured_Nitrosomonadales","uncultured_Nitrospiraceae","uncultured_Nitrospirales","uncultured_Nocardioides","uncultured_Ohtaekwangia","uncultured_organism","uncultured_Paracraurococcus","uncultured_Parcubacteria","uncultured_Pasteuria","uncultured_Patulibacter","uncultured_phototrophic","uncultured_Phyllobacteriaceae","uncultured_Planctomyces","uncultured_Planctomycetaceae","uncultured_Planctomycetales","uncultured_planctomycete","uncultured_Planctomycetia","uncultured_Polyangiaceae","uncultured_Pontibacter","uncultured_Porphyromonadaceae","uncultured_prokaryote","uncultured_Prosthecobacter","uncultured_proteobacterium","uncultured_Pseudomonadaceae","uncultured_Pseudomonadales","uncultured_Pseudonocardia","uncultured_Rhizobiales","uncultured_Rhodobacteraceae","uncultured_Rhodocyclaceae","uncultured_Rhodocyclales","uncultured_Rhodocytophaga","uncultured_Rhodospirillaceae","uncultured_Rhodospirillales","uncultured_Roseobacter","uncultured_Rubrobacter","uncultured_Rubrobacteraceae","uncultured_Rubrobacterales","uncultured_Rubrobacteria","uncultured_rumen","uncultured_Ruminococcaceae","uncultured_Segetibacter","uncultured_sludge","uncultured_soil","uncultured_Solibacter","uncultured_Solibacteraceae","uncultured_Solirubrobacter","uncultured_Sorangiineae","uncultured_Spartobacteria","uncultured_Sphaerobacter","uncultured_Sphingobacteriaceae","uncultured_Sphingobacteriales","uncultured_Stella","uncultured_Steroidobacter","uncultured_subdivision","uncultured_Syntrophobacteraceae","uncultured_Syntrophobacterales","uncultured_Termite","uncultured_Thermomicrobia","uncultured_Thermomicrobium","uncultured_Verrucomicrobia","uncultured_Verrucomicrobiaceae","uncultured_Verrucomicrobiales","uncultured_Verrucomicrobium","uncultured_Xanthobacteraceae","uncultured_Xanthomonadaceae","uncultured_Xanthomonadales","uncultured_Zavarzinella","unidentified","unidentified_archaeon","unidentified_eubacterium","unidentified_rumen","Unknown","Vaucheria_litorea","Verrucomicrobia_bacterium","Verrucomicrobiaceae_bacterium","Vulgatibacter_sp.","wastewater_metagenome","Weissella_koreensis"
1,1,"4/19/21 16:55",1,7,0,0,1,-119.6549475,35.08328973,NA,NA,"AS07SN11","S","S","E",1,"S07","S07SE1","S07SN1","S07","SE","4/19/21 16:55",16,55,16.91666667,"Spring",NA,NA,NA,NA,NA,NA,NA,0,0,"S701","JTMR008CQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,7,42,0,0,0,23,0,0,0,226,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,12,509,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,18,0,746,0,6,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,10,0,0,11,0,0,0,0,0,36,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,40,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,10,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,90,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,13,0,0,0,6,111,31,11,45,0,331,46,0,32,0,0,0,0,0,13,0,0,3770,0,8,1,0,41,0,0,0,0,0,0,10,0,0,0,0,0,5,23,1152,3,0,0,0,0,0,0,0,0,0,121,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,5,0,0,0,0,0,30,0,10,0,0,0,0,12,0,0,0,0,0,20,19,16,0,23,0,0,0,0,0,0,7,0,36,0,0,0,12,0,0,0,0,40,0,0,0,0,0,6,0,0,0,0,0,12,0,0,0,0,174,0,0,0,0,0,0,0,0,3,12,0,443,0,0,379,0,0,0,0,219,0,0,88,0,0,0,0,15,0,0,0,0,95,0,0,0,53,0,0,0,0,0,0,0,15,0,0,0,30882,0,0,0,0,0,0
2,2,"4/19/21 17:05",1,7,1,0,1,-119.655221,35.06577047,NA,NA,"AS07PE11","S","P","E",1,"S07","S07PE1","S07PE1","S07","PE","4/19/21 17:05",17,5,17.08333333,"Spring",NA,NA,NA,34.13,37.14,NA,NA,2,0,"S701","JTMR008DP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,4,0,0,0,0,0,0,0,0,23,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,27,0,0,0,0,0,15,0,0,17,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,439,0,0,0,0,9,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,50,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,34,0,0,0,8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,22,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,30,7,0,211,14,0,143,0,0,0,0,0,0,9,0,2750,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,701,0,0,0,0,0,0,0,0,0,0,29,0,0,0,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,2,0,234,0,0,26,0,0,0,0,194,0,0,111,10,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,11,0,0,0,11,0,0,20884,0,0,0,0,0,0
3,3,"4/19/21 11:10",1,8,1,0,1,-119.6802852,35.05927597,NA,NA,"AS08PE11","S","P","E",1,"S08","S08PE1","S08PE1","S08","PE","4/19/21 11:10",11,10,11.16666667,"Spring",NA,NA,NA,NA,NA,NA,NA,0,0,"S801","JTMR009DY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,57,0,17,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,486,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,44,0,0,0,22,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,45,57,0,0,0,154,22,0,125,0,0,0,0,0,13,0,0,4395,0,0,0,0,15,0,0,0,6,0,0,0,0,0,0,0,0,9,0,1876,8,25,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,21,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,11,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,8,33,19,1,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,86,0,0,0,19,0,0,0,15,0,0,0,373,0,0,94,0,0,0,0,195,0,0,90,0,0,0,0,0,0,0,0,0,28,0,0,0,66,0,9,0,0,0,0,0,0,0,0,0,25548,0,0,3,0,0,0
4,4,"4/19/21 11:39",1,8,0,0,1,-119.6800302,35.0587963,NA,NA,"AS08SE11","S","S","E",1,"S08","S08SE1","S08SE1","S08","SE","4/19/21 11:39",11,39,11.65,"Spring",NA,NA,NA,NA,NA,NA,NA,0,0,"S801","JTMR008AC",15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,11,0,23,16,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,11,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,9,0,0,0,0,0,15,0,16,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,6,0,0,0,82,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,63,104,0,0,207,90,0,99,0,0,0,0,0,46,0,0,6559,0,62,19,0,30,0,0,9,9,0,0,0,0,0,0,0,0,11,0,2142,0,36,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,16,0,12,0,0,0,0,0,1,0,15,0,0,0,5,0,0,110,0,0,0,0,0,11,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,16,11,0,0,0,28,0,0,16,7,115,45,0,0,0,7,26,0,0,0,0,0,12,0,0,0,0,149,0,0,0,0,0,0,0,16,0,9,0,741,0,41,160,0,0,0,4,397,0,0,132,0,0,0,0,7,0,0,7,0,48,0,25,0,123,0,0,0,0,0,0,0,0,0,0,0,36628,0,0,0,0,0,0
