"X.1","X","date_time_samp","site","plot_num","treatment","exclosure","paired","longitude","latitude","man_long","man_lat","barcode","sample_num","veg_type","veg_level","vwc","period","soil_temp","pH","siteX","treatmentX","exclosureX","pairedX","plot","cluster","clusterBC","plotBC","factorial","veg_type_med","veg_level_med","vwc_med","period_med","soil_temp_med","pH_med","Date","hour","minute","time","season","notes_cluster","number","year","CT1","CT2","CT3","CT4","Ct_detects","positive","cluster_pair","Library_Name","[Aquaspirillum]_arcticum_group","[Eubacterium]_brachy_group","[Eubacterium]_coprostanoligenes_group","[Eubacterium]_nodatum_group","[Eubacterium]_siraeum_group","[Eubacterium]_xylanophilum_group","01D2Z36","0319-6G20","0319-7L14","053A03-B-DI-P58","11-24","1959-1","211ds20","27F-1492R","37-13","3M1PL1-52_termite_group","67-14","A0839","A21b","A4b","AB1","Abditibacterium","Acetitomaculum","Achromobacter","Acidibacter","Acidicaldus","Acidiphilium","Acidothermus","Acidovorax","Acinetobacter","Actinoallomurus","Actinoalloteichus","Actinocatenispora","Actinocorallia","Actinokineospora","Actinomadura","Actinomycetospora","Actinophytocola","Actinoplanes","Actinopolymorpha","Actinorhabdospora","Actinotalea","AD3","Adhaeribacter","ADurb.Bin063-1","Advenella","Aeromicrobium","Aetherobacter","Afipia","Agaricicola","Aggregicoccus","Agrococcus","Agromyces","Ahniella","AKAU4049","AKIW781","Akkermansia","AKYG1722","AKYH767","Algoriphagus","Alistipes","Alkaliphilus","Allocatelliglobosispora","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","alphaI_cluster","Alsobacter","Altererythrobacter","Alterococcus","Amaricoccus","Amb-16S-1323","Aminobacter","Ammoniphilus","Amnibacterium","Amphiplicatus","Amycolatopsis","Anaerofustis","Anaeromyxobacter","Anaeroplasma","Anaerosalibacter","Anaerostipes","Anaerotruncus","Anaerovorax","Angustibacter","Anoxybacillus","Anseongella","Antricoccus","Aquabacterium","Aquicella","Aquipuribacter","Arachidicoccus","Archangium","Arcticibacter","Arenimonas","Aridibacter","Armatimonadales","Arthrobacter","Asticcacaulis","Aurantisolimonas","Auraticoccus","Aureimonas","Azohydromonas","Azospirillum","B1-7BS","B10-SB3A","B12-WMSP1","Babeliaceae","Babeliales","Bacillus","bacteriap25","Bacteriovorax","Bacteroides","Bacteroidetes_VC2.1_Bac22","Bauldia","BD2-11_terrestrial_group","Bdellovibrio","Belnapia","Berkelbacteria","BIrii41","BIyi10","Blastocatella","Blastococcus","Blautia","Blfdi19","Bordetella","Bosea","Brachybacterium","Bradyrhizobium","Brevibacillus","Brevibacterium","Brevundimonas","Bryobacter","Buchnera","Burkholderia-Caballeronia-Paraburkholderia","C0119","Caedibacter","Caenimonas","Campylobacter","Candidatus_Alysiosphaera","Candidatus_Amoebophilus","Candidatus_Berkiella","Candidatus_Chloroploca","Candidatus_Entotheonella","Candidatus_Hamiltonella","Candidatus_Jidaibacter","Candidatus_Jorgensenbacteria","Candidatus_Kaiserbacteria","Candidatus_Koribacter","Candidatus_Megaira","Candidatus_Moranbacteria","Candidatus_Nitrocosmicus","Candidatus_Nitrososphaera","Candidatus_Nomurabacteria","Candidatus_Ovatusbacter","Candidatus_Pacebacteria","Candidatus_Paracaedibacter","Candidatus_Peribacteria","Candidatus_Protochlamydia","Candidatus_Saccharimonas","Candidatus_Soleaferrea","Candidatus_Solibacter","Candidatus_Spiroplasma","Candidatus_Symbiothrix","Candidatus_Tremblaya","Candidatus_Udaeobacter","Candidatus_Woesebacteria","Candidatus_Xiphinematobacter","Candidatus_Yanofskybacteria","Catellatospora","Catelliglobosispora","Catenibacillus","Catenuloplanes","Caulobacter","CCD24","Cellulomonas","Cellulosilyticum","Cellulosimicrobium","Cellvibrio","Chiayiivirga","Chitinophaga","Chitinophagaceae","Chloronema","Chloroplast","Christensenellaceae_R-7_group","Chryseobacterium","Chryseolinea","Chthoniobacter","Chthoniobacteraceae","Chthonobacter","Chthonomonadales","Chthonomonas","Chungangia","Citricoccus","Citrifermentans","Citrobacter","CL500-29_marine_group","Clostridia_UCG-014","Clostridia_vadinBB60_group","Clostridium_sensu_stricto_1","Clostridium_sensu_stricto_13","Clostridium_sensu_stricto_15","Clostridium_sensu_stricto_18","Cnuella","Cohnella","Colidextribacter","Conexibacter","Constrictibacter","Coprococcus","Corallococcus","Corynebacterium","Coxiella","CPla-3_termite_group","Craurococcus-Caldovatus","Crinalium_SAG_22.89","Crocinitomix","Crossiella","Cryptosporangium","Cupriavidus","Curtobacterium","Cyanobacteriaceae","Cystobacter","Cytophaga","Cytophagaceae","D05-2","Dactylosporangium","Defluviicoccus","Defluviitaleaceae_UCG-011","Deinococcus","Desemzia","Desertibacter","Desulfitibacter","Desulfovibrio","Devosia","Dojkabacteria","Dokdonella","Domibacillus","Dongia","Dorea","DS-100","Duganella","Dyadobacter","Dyella","Dysgonomonas","E1B-B3-114","EC3","Edaphobacter","Edaphobaculum","Eel-36e1D6","Elev-16S-573","Ellin516","Ellin517","Ellin6055","Ellin6067","Ensifer","Enterobacter","Enterococcus","Enterorhabdus","Entotheonellaceae","env.OPS_17","EPR3968-O8a-Bc78","Epulopiscium","Erysipelatoclostridium","Escherichia-Shigella","Faecalibacterium","Falsirhodobacter","Ferrovibrio","Ferruginibacter","FFCH16767","FFCH5858","FFCH7168","FFCH9454","Fibrella","Fictibacillus","Fimbriiglobus","Fimbriimonadaceae","Fimbriimonas","Flaviaesturariibacter","Flavisolibacter","Flavitalea","Flavobacterium","Flexibacter","Flexivirga","Flindersiella","Fluviicola","Frankia","Frankiales","Friedmanniella","Frondihabitans","Fulvivirga","Gaiella","GAL15","Gastranaerophilales","Geminicoccus","Gemmata","Gemmatimonas","Geobacter","Geodermatophilus","Georgenia","Geothermomicrobium","Gitt-GS-136","Glutamicibacter","Glycomyces","Granulicella","GTL1","GWA2-38-13b","Hahella","Haliangium","Haloactinopolyspora","Hansschlegelia","Herbihabitans","Herpetosiphon","Hirschia","Hydrogenedensaceae","Hydrogenophaga","Hymenobacter","Hyphomicrobium","I-8","Iamia","Ilumatobacter","IMCC26207","IMCC26256","Incertae_Sedis","Inquilinus","Intestinimonas","Isoptericola","Izemoplasmatales","Jahnella","Janthinobacterium","Jatrophihabitans","JCM_18997","JG30-KF-CM45","JG30-KF-CM66","JGI_0001001-H03","Jiangella","JTB23","Kaistia","Kamptonema_PCC-6407","Kapabacteriales","Kazania","KD3-10","KD3-93","KD4-96","KF-JG30-B3","KI89A_clade","Kibdelosporangium","Kineococcus","Kineosporia","Klenkia","Kocuria","Krasilnikovia","Kribbella","Labrys","Lachnoclostridium","Lachnospira","Lachnospiraceae_NC2004_group","Lachnospiraceae_ND3007_group","Lachnospiraceae_NK4A136_group","Lachnospiraceae_UCG-010","Lactobacillus","Lactococcus","Lacunisphaera","Larkinella","Lautropia","LD29","Lechevalieria","Legionella","Leifsonia","Leptolyngbya_EcFYyyy-00","Leucobacter","Limibaculum","Limnobacter","Limnochordaceae","Lineage_IIa","Lineage_IIb","Lineage_IIc","Lineage_IV","Listeria","Litorilinea","LiUU-11-161","Longimicrobiaceae","Longimicrobium","Longispora","Luedemannella","Luteibacter","Luteimonas","Luteipulveratus","Luteitalea","Luteolibacter","Lutispora","LWQ8","Lysinibacillus","Lysobacter","Mangrovibacter","Marine_Group_II","Marinilutecoccus","Marmoricola","Marvinbryantia","Massilia","MB-A2-108","MBNT15","Mesorhizobium","Methanobrevibacter","Methylobacillus","Methylobacterium-Methylorubrum","Methylocella","Methyloligellaceae","Methylophilus","Methylopila","Methylorosula","Methylotenera","Microbacterium","Microcoleus_PCC-7113","Microcoleus_SAG_1449-1a","Microgenomatia","Microlunatus","Micromonospora","Micromonosporaceae","Microtrichales","Microvirga","Mitochondria","mle1-27","mle1-7","MND1","Modestobacter","Moheibacter","Monoglobus","Motilibacter","MSB-4B10","Mucilaginibacter","Mucispirillum","Mumia","Muribaculaceae","MVP-88","MWH-CFBk5","Myceligenerans","Mycobacterium","Mycoplasma","Myxococcaceae","Myxococcus","N9D0","Naasia","Nakamurella","Nannocystis","NB1-j","Neo-b11","Neochlamydia","Niabella","Niastella","Nibribacter","Nitriliruptoraceae","Nitrolancea","Nitrosococcus","Nitrosomonas","Nitrososphaeraceae","Nitrosospira","Nitrospira","NK4A214_group","Nocardia","Nocardioides","Nocardiopsis","Nodosilinea_PCC-7104","Nonomuraea","Nordella","Nostoc_PCC-73102","Noviherbaspirillum","Novosphingobium","NS11-12_marine_group","NS9_marine_group","Obscuribacteraceae","Oceanobacillus","Odoribacter","Oerskovia","Ohtaekwangia","OLB13","OLB14","OLB17","Oligoflexales","Oligoflexus","Olivibacter","OM190","OM27_clade","Opitutus","Ornithinimicrobium","Oscillibacter","Oxalophagus","P2-11E","P3OB-42","Paenalcaligenes","Paenarthrobacter","Paenibacillus","Paeniclostridium","Paeniglutamicibacter","Paenisporosarcina","Pajaroellobacter","Paludibacter","Paludibaculum","Paludicola","Panacagrimonas","Pantoea","Papillibacter","Parabacteroides","Parablastomonas","Paracaedibacteraceae","Paracoccus","Parafilimonas","Parapedobacter","Parasegetibacter","Parcubacteria","Parviterribacter","Pasteuria","Patulibacter","Paucisalibacillus","PB19","Pedobacter","Pedomicrobium","Pedosphaera","Pedosphaeraceae","Pelagibius","Pelomonas","Peredibacter","Phaselicystis","Phenylobacterium","Phormidesmis_ANT.L52.6","Phreatobacter","Phycicoccus","Phyllobacterium","Phytomonospora","Pigmentiphaga","Pilimelia","Pir4_lineage","Pirellula","Piscinibacter","Pla4_lineage","Planococcus","Planomicrobium","Planomonospora","Planosporangium","Plasticicumulans","PLTA13","PMMR1","Polaromonas","Polyangium","Polycyclovorans","Pontibacter","Porphyrobacter","possible_genus_04","Pragia","Promicromonospora","Prosthecobacter","Pseudactinotalea","Pseudarthrobacter","Pseudoflavitalea","Pseudofulvimonas","Pseudogracilibacillus","Pseudohongiella","Pseudolabrys","Pseudomonas","Pseudonocardia","Pseudonocardiaceae","Pseudorhodoferax","Pseudorhodoplanes","Pseudoxanthomonas","Psychrobacillus","Psychroglaciecola","Puia","Pullulanibacillus","Quadrisphaera","R7C24","Ramlibacter","Raoultibacter","Rathayibacter","RB41","RBG-13-54-9","RCP2-54","Reyranella","RF39","Rhizobacter","Rhizobiales","Rhizocola","Rhodanobacter","Rhodococcus","Rhodocytophaga","Rhodoferax","Rhodomicrobium","Rhodopirellula","Rhodoplanes","Rhodopseudomonas","Rhodothermaceae","Rhodovarius","Rhodovastum","Rickettsia","Risungbinella","Robinsoniella","Rokubacteriales","Romboutsia","Roseburia","Roseimicrobium","Roseisolibacter","Roseococcus","Roseomonas","Rubellimicrobium","Rubritepida","Rubrivirga","Rubrivivax","Rubrobacter","Rufibacter","Ruminococcaceae","Ruminococcus","Rurimicrobium","S0134_terrestrial_group","S085","Saccharibacillus","Saccharimonadales","Saccharomonospora","Saccharopolyspora","Saccharothrix","Salinimicrobium","Salinispora","Sandaracinus","Sanguibacter","Sanguibacteroides","SAR202_clade","SAR324_clade(Marine_group_B)","SBR1031","SC-I-84","Scytonema_UTEX_2349","Sediminibacterium","Segetibacter","Seinonella","Sericytochromatia","Serratia","SH-PL14","SHA-26","Shimazuella","Siccirubricoccus","Silvanigrella","Singulisphaera","SJA-28","Skermanella","SM1A02","SM2D12","Smaragdicoccus","Solibacillus","Solirubrobacter","Solirubrobacteraceae","Solitalea","Sorangium","Sphaerisporangium","Sphaerobacter","Sphingoaurantiacus","Sphingobacterium","Sphingobium","Sphingomonas","Sphingopyxis","Spirosoma","Sporacetigenium","Sporichthya","Sporocytophaga","Sporomusa","Sporosarcina","Stackebrandtia","Staphylococcus","Stella","Stenotrophobacter","Stenotrophomonas","Steroidobacter","Streptomyces","Streptosporangiaceae","Streptosporangiales","Streptosporangium","Subdoligranulum","Subgroup_10","Subgroup_17","Subgroup_2","Subgroup_22","Subgroup_25","Subgroup_5","Subgroup_7","Sulfurifustis","Sulfuritalea","Sumerlaea","SWB02","SZB85","Tahibacter","Taibaiella","Taonella","Tardiphaga","Tenggerimyces","Tepidisphaera","Tepidisphaeraceae","Terrabacter","Terribacillus","Terrimicrobium","Terrimonas","Thalassobaculum","Thermobaculum","Thermomonas","Thermomonosporaceae","Thermosporothrix","Tissierella","TK10","TM7","TM7a","TRA3-20","Trichocoleus_SAG_26.92","Truepera","Tumebacillus","Tundrisphaera","Turicibacter","Tuwongella","TX1A-33","Tychonema_CCAP_1459-11B","type_III","Tyzzerella","UA11","UBA12409","UCG-004","UCG-005","UCG-009","UCG-010","Uliginosibacterium","Umezawaea","uncultured","Unknown_Family","unspecified_Acetobacteraceae","unspecified_Acholeplasmataceae","unspecified_Acidimicrobiia","unspecified_Acidobacteriae","unspecified_Acidobacteriales","unspecified_Actinobacteria","unspecified_Actinobacteriota","unspecified_Actinomarinales","unspecified_Alcaligenaceae","unspecified_Alphaproteobacteria","unspecified_Anaerolineaceae","unspecified_Anaerolineae","unspecified_Anaerovoracaceae","unspecified_Archaea","unspecified_Azospirillaceae","unspecified_Babeliales","unspecified_Bacillaceae","unspecified_Bacillales","unspecified_Bacilli","unspecified_Bacteria","unspecified_Bacteriovoracaceae","unspecified_Bacteroidales","unspecified_Bacteroidia","unspecified_Beijerinckiaceae","unspecified_Beutenbergiaceae","unspecified_Blastocatellaceae","unspecified_Blastocatellia","unspecified_Bradymonadales","unspecified_Burkholderiaceae","unspecified_Burkholderiales","unspecified_Butyricicoccaceae","unspecified_Caulobacteraceae","unspecified_Cellulomonadaceae","unspecified_Chitinophagaceae","unspecified_Chitinophagales","unspecified_Chloroflexaceae","unspecified_Chloroflexi","unspecified_Chloroflexia","unspecified_Chthoniobacteraceae","unspecified_Chthoniobacterales","unspecified_Clostridia","unspecified_Comamonadaceae","unspecified_Coriobacteriales","unspecified_Cryomorphaceae","unspecified_Cyanobacteriales","unspecified_Cyanobacteriia","unspecified_Cyclobacteriaceae","unspecified_Cytophagaceae","unspecified_Cytophagales","unspecified_Dehalococcoidia","unspecified_Deinococcaceae","unspecified_Desulfovibrionaceae","unspecified_Devosiaceae","unspecified_Diplorickettsiaceae","unspecified_Dysgonomonadaceae","unspecified_Eggerthellaceae","unspecified_Elsterales","unspecified_Enterobacterales","unspecified_Enterobacteriaceae","unspecified_Erwiniaceae","unspecified_Erysipelotrichaceae","unspecified_Firmicutes","unspecified_Flavobacteriales","unspecified_Frankiaceae","unspecified_Frankiales","unspecified_Gaiellales","unspecified_Gammaproteobacteria","unspecified_Geminicoccaceae","unspecified_Gemmataceae","unspecified_Gemmatimonadaceae","unspecified_Gemmatimonadota","unspecified_Geodermatophilaceae","unspecified_Hungateiclostridiaceae","unspecified_Hymenobacteraceae","unspecified_Hyphomicrobiaceae","unspecified_Ilumatobacteraceae","unspecified_Intrasporangiaceae","unspecified_Isosphaeraceae","unspecified_Kiloniellaceae","unspecified_Kineosporiaceae","unspecified_Lachnospiraceae","unspecified_Lachnospirales","unspecified_Longimicrobiaceae","unspecified_Magnetospiraceae","unspecified_Methylophilaceae","unspecified_Micavibrionales","unspecified_Microbacteriaceae","unspecified_Micrococcaceae","unspecified_Micrococcales","unspecified_Micromonosporaceae","unspecified_Microscillaceae","unspecified_Microtrichaceae","unspecified_Microtrichales","unspecified_Myxococcaceae","unspecified_Myxococcales","unspecified_Myxococcota","unspecified_Nannocystaceae","unspecified_Nitrosococcaceae","unspecified_Nitrosomonadaceae","unspecified_Nitrososphaeraceae","unspecified_Nocardioidaceae","unspecified_Nostocaceae","unspecified_Opitutaceae","unspecified_Oscillospiraceae","unspecified_Oscillospirales","unspecified_Oxalobacteraceae","unspecified_Paenibacillaceae","unspecified_Paludibacteraceae","unspecified_Parcubacteria","unspecified_Patescibacteria","unspecified_Pedosphaeraceae","unspecified_Peptostreptococcaceae","unspecified_Phormidiaceae","unspecified_Phycisphaeraceae","unspecified_Pirellulaceae","unspecified_Planctomycetales","unspecified_Planctomycetes","unspecified_Planctomycetota","unspecified_Planococcaceae","unspecified_Polyangia","unspecified_Polyangiaceae","unspecified_Polyangiales","unspecified_Promicromonosporaceae","unspecified_Propionibacteriaceae","unspecified_Propionibacteriales","unspecified_Pseudonocardiaceae","unspecified_Rhizobiaceae","unspecified_Rhizobiales","unspecified_Rhizobiales_Incertae_Sedis","unspecified_Rhodanobacteraceae","unspecified_Rhodobacteraceae","unspecified_Rhodospirillales","unspecified_Rhodothermaceae","unspecified_Rickettsiaceae","unspecified_Roseiflexaceae","unspecified_Ruminococcaceae","unspecified_Saccharimonadales","unspecified_Sandaracinaceae","unspecified_SBR1031","unspecified_Silvanigrellaceae","unspecified_Solimonadaceae","unspecified_Solirubrobacteraceae","unspecified_Solirubrobacterales","unspecified_Sphingobacteriaceae","unspecified_Sphingobacteriales","unspecified_Sphingomonadaceae","unspecified_Sporichthyaceae","unspecified_Sporomusaceae","unspecified_Steroidobacteraceae","unspecified_Streptomycetaceae","unspecified_Streptosporangiaceae","unspecified_Tannerellaceae","unspecified_Thermoactinomycetaceae","unspecified_Thermoleophilia","unspecified_Thermomicrobiaceae","unspecified_Thermomicrobiales","unspecified_Thermomonosporaceae","unspecified_Thermoplasmata","unspecified_Unassigned","unspecified_Unknown_Family","unspecified_Vampirovibrionales","unspecified_Veillonellales-Selenomonadales","unspecified_Verrucomicrobiales","unspecified_Vicinamibacteraceae","unspecified_Vicinamibacterales","unspecified_Xanthobacteraceae","unspecified_Xanthomonadaceae","unspecified_Xanthomonadales","URHD0088","UTBCD1","UTCFX1","V9D2013_group","vadinHA49","Vampirovibrionales","Variibacter","Variovorax","Vermiphilaceae","Verruc-01","Verrucomicrobium","Verticiella","VHS-B3-70","Vicinamibacter","Vicinamibacteraceae","Vicingus","Virgibacillus","Virgisporangium","Vulgatibacter","wb1-P19","WCHB1-32","WD2101_soil_group","Weissella","Williamsia","Wilmottia_Ant-Ph58","Woesearchaeales","Woeseia","WPS-2","WS2","WWE3","WWH38","Xanthomonas","YC-ZSS-LKJ147","Zavarzinella","ZOR0006"
1,1,"4/19/2021 16:55",1,7,0,0,1,-119.6549475,35.08328973,NA,NA,"AS07SN11",1,1,1,8.7,1.229,90,7,"S","S","E",1,"S07","S07SE1","S07SN1","S07","SE",1,1,6.4,1.186,90,7,"2021-04-19 16:55:00",16,55,16.9166666666667,"Spring",NA,NA,NA,NA,NA,NA,NA,0,0,"S701","JTMR008CQ",0,0,0,0,0,0,0,55,123,0,31,0,5,0,0,0,1780,0,0,3,0,11,0,0,73,0,0,0,0,0,28,0,0,155,0,49,27,148,169,0,0,0,0,53,0,0,76,0,0,0,0,0,18,0,0,141,0,87,0,0,0,0,0,18,0,0,16,0,0,0,0,351,32,0,51,0,73,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,36,141,0,0,0,0,0,0,0,0,0,0,0,555,287,0,0,0,0,5,7,11,0,85,0,22,1193,0,0,0,0,0,122,17,0,4,409,0,0,128,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,480,0,0,0,0,0,0,0,8,0,162,0,0,0,0,4,0,0,0,0,0,0,40,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,18,0,532,0,0,0,0,0,0,177,0,0,13,44,0,447,0,0,0,0,0,15,0,0,0,0,0,0,0,35,0,0,0,21,0,0,0,0,0,0,0,0,0,6,0,0,5,34,30,14,0,0,0,0,27,6,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,6,0,0,4,12,0,0,0,0,0,0,0,55,0,0,145,0,0,0,5,237,0,1827,0,4,163,0,10,0,0,0,0,69,0,0,0,11,0,0,0,677,0,0,14,0,0,175,0,39,0,0,0,0,0,87,0,1536,25,0,0,0,0,0,5,0,0,5,948,16,0,19,578,5,22,0,0,239,17,0,0,0,0,0,0,0,0,0,3,27,0,57,0,0,0,0,0,0,0,0,0,0,3,0,0,0,23,8,0,0,0,8,0,0,0,0,5,0,7,0,22,0,56,0,512,263,0,36,0,0,417,0,0,0,0,0,0,0,0,0,0,0,11,0,0,483,0,0,9,72,857,0,0,32,8,16,0,0,0,0,0,0,479,0,0,0,0,0,48,0,0,15,0,0,11,0,12,39,13,0,15,4,57,0,11,435,0,0,142,6,0,32,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,16,0,0,0,3,2,0,0,121,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,55,0,0,62,6,0,35,0,0,0,12,37,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,11,0,0,143,0,0,0,0,37,8,759,11,0,2,0,13,39,0,0,24,0,25,0,0,1624,0,8,50,0,6,0,0,0,5,0,0,31,0,99,0,0,0,0,0,0,0,7,0,0,0,376,0,287,30,0,0,0,1371,0,0,0,0,28,50,0,6,0,0,0,0,0,0,0,0,0,0,0,78,0,0,125,0,2,0,0,0,0,0,0,0,0,122,0,0,0,0,1253,51,0,0,0,0,0,0,0,633,0,116,0,8,0,0,314,0,0,0,0,0,95,1142,0,0,44,0,45,23,0,0,0,0,203,0,0,0,0,25,0,0,0,0,6,0,0,20,0,0,7,0,0,0,0,0,0,276,10,0,118,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3963,0,102,0,256,0,0,96,26,0,0,10,0,0,0,0,20,0,26,0,0,111,0,0,0,372,0,48,2,0,0,9,0,10,0,84,0,0,84,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,39,265,131,11,0,143,0,747,0,0,0,0,23,0,0,177,0,0,0,0,0,0,164,0,0,1445,0,0,0,115,0,0,0,33,0,0,157,0,0,0,0,59,6,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,0,35,0,57,68,6,0,0,0,0,0,0,0,0,3,0,0,0,0,183,24,0,0,175,0,0,0,45,0,0,0,0,0,0,35,0,0,0,0,0,0,0,30,222,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,208,0,0,89,8,0,0,113,0,0,0,0,0,6,0,0,11,0,145,0,0
2,2,"4/19/2021 17:05",1,7,1,0,1,-119.655221,35.06577047,NA,NA,"AS07PE11",1,1,1,4.1,1.139,81,7,"S","P","E",1,"S07","S07PE1","S07PE1","S07","PE",1,1,6.2,1.181,87,7,"2021-04-19 17:05:00",17,5,17.0833333333333,"Spring",NA,NA,NA,34.13,37.14,NA,NA,2,0,"S701","JTMR008DP",0,0,0,0,0,0,0,0,346,0,6,0,0,0,0,0,1079,0,0,4,0,0,0,0,15,0,0,0,0,0,23,0,0,0,0,143,29,65,67,54,0,0,0,366,0,0,113,30,0,0,0,0,138,3,0,135,0,197,0,0,0,0,0,29,0,0,58,0,0,0,0,18,20,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,34,26,13,201,0,0,0,0,0,0,0,0,0,0,0,607,107,0,0,0,0,6,0,27,0,24,9,0,644,0,3,0,0,11,76,0,0,68,149,0,0,0,0,78,0,62,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,25,0,138,0,0,0,0,0,0,0,6,0,0,0,144,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,46,0,100,13,0,0,0,0,0,62,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,123,0,0,0,24,0,3,7,4,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,4,15,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,1,0,101,0,0,21,0,0,0,0,0,0,168,0,0,17,0,92,0,854,0,0,364,0,31,0,0,0,0,34,0,0,0,8,0,0,0,139,0,0,58,0,0,52,0,0,0,0,0,0,0,17,13,1147,20,14,0,0,0,0,3,0,0,0,317,0,0,0,30,0,0,0,0,253,10,0,0,0,0,0,0,0,0,0,0,22,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,5,0,0,0,0,0,8,0,26,0,201,0,9,0,105,0,643,174,0,114,0,0,79,0,0,0,0,0,0,0,0,0,0,0,63,5,0,485,0,8,0,35,370,0,0,45,0,6,0,0,0,0,0,0,352,0,0,18,0,0,17,0,0,0,0,0,7,12,9,74,0,0,25,0,19,0,3,1337,0,0,132,0,0,52,9,0,0,0,72,0,0,0,0,0,0,0,0,0,0,19,11,0,0,0,0,3,0,10,139,0,16,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,267,0,0,56,0,0,9,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,172,6,0,507,0,0,0,0,0,29,525,0,0,0,7,0,17,0,0,0,0,0,0,0,178,0,0,43,0,0,0,9,0,0,19,0,4,0,42,0,0,0,0,0,0,0,0,0,0,11,163,0,63,46,0,0,0,779,11,0,0,0,91,25,0,14,0,19,71,0,0,10,0,0,0,0,0,0,0,0,58,0,0,0,0,0,6,0,0,0,0,125,0,0,0,0,888,0,0,0,0,0,11,0,0,483,0,17,0,29,0,0,49,0,0,0,0,0,54,1304,0,14,22,0,11,0,0,0,0,0,44,0,0,12,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2150,0,57,0,54,0,0,15,0,0,0,17,0,0,0,0,0,0,0,0,0,43,0,0,0,156,0,26,0,0,0,0,0,11,0,28,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,99,52,0,0,54,0,442,0,0,0,0,164,0,0,0,0,0,13,0,0,0,167,53,0,569,0,0,11,98,0,0,0,0,0,0,260,0,0,0,0,43,0,0,0,0,6,0,0,0,0,0,0,0,22,8,0,4,0,0,0,9,104,2,0,0,7,0,0,0,0,0,0,0,0,0,0,65,14,0,0,105,0,0,0,55,0,0,0,26,0,0,48,0,0,0,0,0,0,9,11,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,80,2,0,0,19,0,0,0,0,0,0,0,0,0,0,34,0,0
